,1_org_3.png,1_org_0.png,2_org_5.png,2_org_4.png,2_org_3.png,2_org_2.png,2_org_1.png,2_org_0.png,1_sim_8.png,1_sim_9.png,1_sim_7.png,1_sim_6.png,1_sim_5.png,1_sim_3.png,1_sim_4.png,1_sim_2.png,1_sim_1.png,1_sim_0.png,1_org_10.png,1_org_9.png,1_org_8.png,1_org_7.png,1_org_5.png,1_org_6.png,1_org_4.png,1_org_2.png,1_org_1.png,3_sim_0.png,3_org_5.png,3_org_4.png,3_org_3.png,3_org_2.png,3_org_1.png,3_org_0.png,2_sim_10.png,2_sim_9.png,2_sim_8.png,2_sim_7.png,2_sim_6.png,2_sim_5.png,2_sim_4.png,2_sim_3.png,2_sim_2.png,2_sim_1.png,2_sim_0.png,2_org_9.png,2_org_8.png,2_org_7.png,2_org_6.png,4_sim_1.png,4_sim_0.png,4_org_9.png,4_org_10.png,4_org_7.png,4_org_8.png,4_org_6.png,4_org_5.png,4_org_4.png,4_org_2.png,4_org_3.png,4_org_1.png,4_org_0.png,3_sim_11.png,3_sim_10.png,3_sim_9.png,3_sim_8.png,3_sim_7.png,3_sim_6.png,3_sim_5.png,3_sim_4.png,3_sim_3.png,3_sim_2.png,3_sim_1.png,5_sim_3.png,5_sim_2.png,5_sim_0.png,5_sim_1.png,5_org_8.png,5_org_6.png,5_org_5.png,5_org_7.png,5_org_4.png,5_org_3.png,5_org_2.png,5_org_1.png,5_org_0.png,4_sim_11.png,4_sim_10.png,4_sim_9.png,4_sim_7.png,4_sim_6.png,4_sim_8.png,4_sim_5.png,4_sim_4.png,4_sim_3.png,4_sim_2.png,6_sim_7.png,6_sim_6.png,6_sim_5.png,6_sim_4.png,6_sim_2.png,6_sim_3.png,6_sim_1.png,6_sim_0.png,6_org_6.png,6_org_5.png,6_org_4.png,6_org_3.png,6_org_2.png,6_org_1.png,6_org_0.png,5_sim_7.png,5_sim_8.png,5_sim_6.png,5_sim_5.png,5_sim_4.png,7_sim_7.png,7_sim_6.png,7_sim_5.png,7_sim_4.png,7_sim_3.png,7_sim_2.png,7_sim_1.png,7_sim_0.png,7_org_11.png,7_org_10.png,7_org_9.png,7_org_8.png,7_org_7.png,7_org_5.png,7_org_6.png,7_org_4.png,7_org_2.png,7_org_3.png,7_org_1.png,7_org_0.png,6_sim_10.png,6_sim_9.png,6_sim_8.png,7_sim_9.png,7_sim_8.png
6_org_5,0.90512335,0.91291803,0.9234741,0.916191,0.9298342000000000,0.90724504,0.931184,0.91620237,0.90863883,0.8690427,0.9120729,0.8806834000000000,0.9124476,0.9061192000000000,0.8814479,0.8927648000000000,0.9170206,0.8864361,0.86420524,0.8535996000000000,0.90051645,0.9040401,0.88930297,0.8783082,0.8989954,0.89565283,0.88336337,0.74924636,0.87107694,0.8824515000000000,0.8636273000000000,0.88444865,0.8575767,0.88706416,0.90943944,0.8952272000000000,0.9329888000000000,0.9547651,0.9082948000000000,0.9037859,0.90098995,0.8848592000000000,0.8866924,0.89015096,0.92548263,0.92209613,0.9493555,0.94382584,0.94291234,0.9107183000000000,0.9179975,0.8869262000000000,0.8760314,0.8781030000000000,0.8737265,0.8781508,0.87646765,0.9169921,0.88930243,0.87936074,0.8919481,0.86049,0.9061005,0.87173724,0.86623824,0.88184667,0.9148414,0.8835951,0.9234695000000000,0.8980948000000000,0.89388114,0.9158215000000000,0.8252467000000000,0.9330369000000000,0.93367225,0.93598545,0.9159360000000000,0.86974174,0.87546134,0.8774315,0.866085,0.85219395,0.8409958000000000,0.87882566,0.85151136,0.8281766000000000,0.9010682000000000,0.8918508000000000,0.9395795,0.9195831,0.91656876,0.93458796,0.9148360000000000,0.9346253000000000,0.9137416000000000,0.9062543,0.8902338,0.82744974,0.8948352000000000,0.9497955,0.93960464,0.93074286,0.95395166,0.9098860000000000,0.9578194,1.0,0.9659388000000000,0.95272255,0.96217054,0.97796094,0.9520633,0.9249096,0.91203797,0.9192314,0.9123466,0.90990746,0.90876657,0.88997984,0.9186239000000000,0.93483245,0.91991985,0.9132530000000000,0.933586,0.92327225,0.889876,0.8926607,0.9223995,0.90109926,0.9142804,0.9159626000000000,0.8968775,0.91482365,0.9070114000000000,0.8831589,0.9052124,0.8766161,0.9241134,0.9225723,0.96196455,0.90526074,0.90908766
6_org_4,0.88505447,0.91538525,0.9147478000000000,0.9021895000000000,0.8984598,0.9040139000000000,0.9243291000000000,0.90391695,0.8924372000000000,0.8686826000000000,0.8994489,0.8615676,0.8726372000000000,0.8923431000000000,0.8390938,0.85640514,0.8929684000000000,0.87521076,0.85711646,0.8270992,0.86606026,0.9121704000000000,0.8685388,0.8578557000000000,0.88820547,0.8746969000000000,0.86262333,0.7466409,0.8696209,0.8594595000000000,0.8484701000000000,0.85364777,0.81997406,0.85442877,0.88697684,0.85249627,0.91542614,0.93357277,0.8783350000000000,0.8774382,0.8768621000000000,0.8512305,0.8563411,0.8752394,0.9288462,0.9083026,0.9222581,0.9337397,0.9286567000000000,0.89601815,0.9001257000000000,0.88078535,0.8810451000000000,0.85128045,0.8544227000000000,0.8689444,0.8601501,0.9055921,0.8714086,0.8556906000000000,0.8674175,0.8542623000000000,0.893059,0.8360877,0.8371288,0.8583539000000000,0.92439353,0.8667212,0.89281553,0.89343315,0.8841208,0.89423007,0.8167207,0.9197277,0.9082073,0.94291353,0.89253235,0.86741936,0.8795573,0.86770844,0.8455870000000000,0.83120704,0.84151036,0.8674150000000000,0.82827437,0.83486235,0.8708715,0.86822283,0.9222447,0.8885694,0.8986647000000000,0.93643457,0.8965254,0.91448104,0.889951,0.8875808000000000,0.87315553,0.81458193,0.8864773000000000,0.96418023,0.9382459000000000,0.9443197,0.94809055,0.8893977000000000,0.96168387,0.9659388000000000,1.0,0.96940243,0.96606153,0.9651016,0.9219936,0.909434,0.9199718000000000,0.9088618,0.9079238000000000,0.89143866,0.88451767,0.8524655000000000,0.8819881000000000,0.9244196,0.8885356,0.877798,0.911008,0.92934275,0.894385,0.8536891,0.9068043,0.8828588000000000,0.8906236000000000,0.8814708,0.8528534,0.89845073,0.87412786,0.84711707,0.8869487000000000,0.87052906,0.90393496,0.890601,0.9404588000000000,0.88279235,0.8965791
6_org_3,0.88163877,0.90576285,0.8936088,0.87517214,0.89085686,0.907766,0.90391487,0.87338704,0.9029657000000000,0.85037154,0.8875722000000000,0.84625655,0.8726073000000000,0.8779319,0.84237134,0.8557921000000000,0.8828414000000000,0.8475855,0.83743596,0.812276,0.8427674,0.8902601000000000,0.8552771,0.84445417,0.8796922000000000,0.86959755,0.86996603,0.7269709,0.87954426,0.8652435000000000,0.8442172000000000,0.8419862000000000,0.82117724,0.85641617,0.87939256,0.84234345,0.89370435,0.9173945,0.8699055,0.86970043,0.8708352000000000,0.8401314000000000,0.8518745000000000,0.8592982,0.9143918,0.9097205,0.90996146,0.91925836,0.92632926,0.8720842000000000,0.8801511000000000,0.8428321,0.83815753,0.8336966,0.8227564,0.8424506000000000,0.8197506000000000,0.8802748000000000,0.84817624,0.8360270000000000,0.8448304,0.8052224,0.8875568000000000,0.83325386,0.8363005000000000,0.8627697,0.9097439,0.85440266,0.88889265,0.8870631,0.8849027,0.8962071,0.8199878,0.9001628,0.9016614,0.92984986,0.8853177,0.8296874,0.8497938,0.8461268,0.8040696000000000,0.78380144,0.79238176,0.83306694,0.7927313,0.8267123,0.88726443,0.8730931000000000,0.9068241,0.8777651,0.8689351000000000,0.9120023000000000,0.8814708,0.8892466,0.87704945,0.8536867,0.85647845,0.79112107,0.86091936,0.9556432000000000,0.93162966,0.9568504000000000,0.92945176,0.9021754000000000,0.9649948,0.95272255,0.96940243,1.0,0.9701276,0.946665,0.92537576,0.90044725,0.9116085000000000,0.88532776,0.8860444,0.8789056000000000,0.8825438,0.8516291000000000,0.8732312,0.90853965,0.8729601,0.8731533000000000,0.89290965,0.90318686,0.8731916,0.8475536,0.8954287000000000,0.8479864000000000,0.8694318000000000,0.8564863000000000,0.8413758,0.8702632,0.86294866,0.8370494,0.85974205,0.8528523000000000,0.91827154,0.90491784,0.9223511000000000,0.8768625,0.8777244000000000
6_org_2,0.8761314,0.90868956,0.8999702000000000,0.8854506,0.88888884,0.9108088,0.91765654,0.88964665,0.9124298000000000,0.86629325,0.89941776,0.8690108,0.8768348,0.88454473,0.8365341000000000,0.87107575,0.8838217000000000,0.86663294,0.84614867,0.80491227,0.84829956,0.89026976,0.8547507,0.8449535,0.88202745,0.86965024,0.8808040000000000,0.7664012,0.87779796,0.874871,0.8607201000000000,0.8663038000000000,0.8368966,0.88090634,0.89834005,0.86152136,0.9142997000000000,0.9268373,0.8778251,0.8690642,0.86665654,0.85048246,0.85136443,0.8614634,0.91602236,0.89689726,0.9135703000000000,0.9410572,0.9264648000000000,0.89591444,0.91392076,0.870677,0.8599094,0.84832466,0.84411645,0.8589822,0.84562004,0.89010787,0.8588869,0.8551085000000000,0.8632465,0.8257137000000000,0.88887095,0.8304382,0.8403969000000000,0.85557836,0.9001373000000000,0.85137546,0.90094167,0.88327706,0.8833796,0.897648,0.84116566,0.9124882,0.9102733000000000,0.93972147,0.88011324,0.8455326000000000,0.8754989,0.8773009,0.83596605,0.8145708,0.8191947000000000,0.8499597,0.8140486,0.8408513000000000,0.87944883,0.8702253000000000,0.9136728000000000,0.8912715,0.8821263,0.9366236000000000,0.8890097,0.911243,0.8852947,0.87748384,0.8590975000000000,0.7964242000000000,0.8635351000000000,0.9389780000000000,0.9605495000000000,0.94198084,0.9386718000000000,0.9018321,0.96029717,0.96217054,0.96606153,0.9701276,0.9999999000000000,0.9576405000000000,0.92582154,0.8986465,0.9074515,0.89816165,0.8963549000000000,0.8817538,0.89364916,0.8814362000000000,0.88588357,0.9221308000000000,0.90648353,0.88127375,0.9129753,0.91534215,0.8868823,0.8616397000000000,0.8981074,0.8586123,0.8868336000000000,0.89074266,0.8765634,0.89662004,0.8778073000000000,0.8527508,0.8962122000000000,0.88792825,0.9064016000000000,0.8979171,0.9291277,0.8689054,0.8822096000000000
6_org_1,0.89061224,0.9143136000000000,0.9195544,0.90636194,0.90745986,0.90223086,0.9396168000000000,0.89939535,0.9086282000000000,0.8514137000000000,0.912992,0.87744284,0.8985212000000000,0.9078197,0.8621435,0.8808550000000000,0.90982914,0.87748146,0.8389641,0.82181597,0.8812263000000000,0.9000999,0.86939853,0.85418594,0.8921829,0.87603855,0.8733434000000000,0.73964244,0.85386467,0.8557975,0.85344577,0.8738322000000000,0.8320549,0.86110973,0.89706546,0.8811466,0.9181988000000000,0.94491404,0.8939738000000000,0.8831749,0.8911395000000000,0.86597943,0.86059684,0.8797884,0.9098402,0.90072393,0.94093114,0.9558970000000000,0.937328,0.9013658000000000,0.9175941000000000,0.87697554,0.8746307000000000,0.87020314,0.8685416000000000,0.8740896,0.88242936,0.91713923,0.87711346,0.8659118,0.87374353,0.84068525,0.8893039,0.8500098,0.8513725000000000,0.8605075000000000,0.9128605,0.86328554,0.917792,0.89509195,0.8763132,0.9094776,0.8004220000000000,0.92423207,0.92337143,0.9371203000000000,0.89500785,0.85787606,0.89003605,0.8846706,0.85095555,0.83991724,0.8367541,0.8693049,0.8363473,0.815629,0.8786453000000000,0.87359476,0.92793655,0.90588486,0.9098053,0.9279278,0.9142538,0.92678976,0.89850694,0.8996421,0.89181054,0.83192563,0.9021101,0.9517376000000000,0.94674087,0.9238957,0.9697179,0.9117565000000000,0.9558536,0.97796094,0.9651016,0.946665,0.9576405000000000,1.0,0.94857764,0.9059508,0.9078418000000000,0.9167092000000000,0.9066992,0.9047156,0.90567803,0.8921481,0.9159256000000000,0.9312031,0.9148899000000000,0.9038383,0.9251124,0.9280826000000000,0.88016135,0.87461805,0.9184999000000000,0.89557457,0.9107836000000000,0.91428065,0.8900155000000000,0.90893805,0.9023545000000000,0.8678133,0.8980627,0.8650470000000000,0.9180426000000000,0.9068935000000000,0.961462,0.8907647000000000,0.90911704
6_org_0,0.91709495,0.91585493,0.8833333000000000,0.9019310000000000,0.93298066,0.89136875,0.9199254000000000,0.9034166000000000,0.8838409000000000,0.82269365,0.8728522000000000,0.8388494000000000,0.89929044,0.8697139000000000,0.8835381,0.86840177,0.9073763000000000,0.8634473,0.88576233,0.870332,0.8906801,0.887625,0.89498305,0.9038523,0.8997836000000000,0.90615654,0.8966650000000000,0.71799934,0.87969494,0.88586366,0.87841725,0.9015223,0.86735314,0.8904948,0.9163699000000000,0.9036609,0.9064919,0.95134336,0.91889125,0.92352515,0.90880555,0.89514315,0.8967582000000000,0.9012413,0.9222704000000000,0.93521357,0.9436512000000000,0.9363487000000000,0.93643486,0.91854393,0.9130769,0.8823419,0.8749483,0.9058790000000000,0.88846916,0.8654543,0.83368146,0.90084404,0.89799386,0.88943577,0.8879949,0.829957,0.89850545,0.8933618000000000,0.87608385,0.8853892,0.89601433,0.8903303,0.90239865,0.88068473,0.90724516,0.9238037,0.7924328,0.9377491,0.9376893,0.9009434000000000,0.92378736,0.8830298000000000,0.9032303,0.89300376,0.87787926,0.8661271,0.86176044,0.9022031000000000,0.8709278,0.83128464,0.92277104,0.90922934,0.9394673000000000,0.924434,0.9111796,0.9216451000000000,0.9254222,0.92326635,0.9225281000000000,0.9031019,0.8920588000000000,0.84702873,0.890257,0.92965364,0.9144399,0.9134078000000000,0.92209077,0.9109259,0.94357085,0.9520633,0.9219936,0.92537576,0.92582154,0.94857764,1.0,0.9251319000000000,0.91922355,0.9252742,0.92939985,0.9118128000000000,0.9082458000000000,0.89371705,0.9316741,0.9342402,0.90825045,0.91974866,0.9432752000000000,0.8976432000000000,0.9029950000000000,0.9126613000000000,0.92882895,0.91381675,0.9283034,0.9213358,0.9088799000000000,0.9206704,0.92003286,0.9026689,0.91245043,0.87152445,0.9364018,0.92217076,0.9244313,0.9171698,0.9028009
5_sim_7,0.93363965,0.9192904000000000,0.8849187,0.93172073,0.94814324,0.8899292,0.9293891,0.9280462000000000,0.88929003,0.8143816000000000,0.8663471000000000,0.8432611000000000,0.89699036,0.869592,0.89561135,0.8627417,0.9149753,0.8343116,0.90340316,0.9196434000000000,0.88030684,0.8675436,0.92673856,0.9194528000000000,0.91374445,0.9335088,0.8902521000000000,0.6758806000000000,0.8765417,0.8985816000000000,0.8843017,0.8814186000000000,0.8818593000000000,0.8826252,0.9164705,0.93154883,0.93898237,0.9514476000000000,0.93973684,0.9480534000000000,0.9563824000000000,0.9292970000000000,0.9573504,0.9554136000000000,0.9560431,0.95153105,0.95320547,0.9109624,0.9335108,0.9135704,0.8911266,0.9156234000000000,0.90981305,0.92617714,0.9317945,0.88826406,0.82691514,0.9234749,0.9405594,0.9213162,0.92580664,0.8539934000000000,0.8939713,0.9143718000000000,0.89241314,0.9043305,0.89296967,0.9169198000000000,0.87679386,0.8469702000000000,0.91394544,0.9094945,0.77114904,0.97487426,0.9704547000000000,0.9425149000000000,0.97927594,0.9003646000000000,0.89688355,0.8949623,0.89589983,0.8887209,0.8833855000000000,0.92208236,0.89997184,0.8584779,0.9243789000000000,0.9477422000000000,0.95908296,0.94322515,0.93803805,0.93202174,0.93060493,0.9219953000000000,0.955177,0.9220228000000000,0.88007414,0.84999603,0.8932626,0.9153180000000000,0.8883545,0.911222,0.9071375,0.8520093000000000,0.9130406000000000,0.9249096,0.909434,0.90044725,0.8986465,0.9059508,0.9251319000000000,1.0,0.9523481,0.97417444,0.9639427000000000,0.96979344,0.9220494,0.8911704000000000,0.92787313,0.95042825,0.9141433000000000,0.94340026,0.94021106,0.88154715,0.91406155,0.9238142,0.9516847000000000,0.9328983000000000,0.937415,0.9247047000000000,0.91573226,0.9349393,0.9375222,0.9199708000000000,0.9232042000000000,0.8713665,0.9045104000000000,0.8856263000000000,0.89898777,0.9210799000000000,0.9192971
5_sim_8,0.9004905000000000,0.94262534,0.8575575000000000,0.8935585000000000,0.8975925000000000,0.8723067000000000,0.91271687,0.8931145,0.86762035,0.7963861,0.830158,0.7872598000000000,0.82711244,0.8138585,0.8109207000000000,0.79830766,0.8560104,0.80166006,0.8871211000000000,0.8482945,0.81982195,0.8486863000000000,0.8616755000000000,0.87088186,0.90700126,0.9041225,0.902431,0.7120632,0.9054346,0.88643336,0.8714931,0.8610164,0.8412241,0.86635983,0.92308515,0.8859215,0.91382957,0.9344578000000000,0.9130509,0.91321564,0.92309844,0.8842294000000000,0.9160735000000000,0.9216149000000000,0.9511254000000000,0.9389105,0.9196972,0.9102244,0.9193878000000000,0.89121807,0.8750732,0.8784323,0.9057993000000000,0.87826836,0.8876691000000000,0.85247636,0.7880059,0.8777894,0.9104512000000000,0.8780289000000000,0.8739021,0.8137624,0.87512356,0.86803234,0.88281643,0.88005555,0.90924746,0.87361646,0.85358953,0.8635831,0.9191288000000000,0.88800466,0.7829901,0.96385825,0.9369482,0.94194746,0.94483924,0.909904,0.8905777,0.87835264,0.8687726,0.85460496,0.8782658000000000,0.9101878000000000,0.87840044,0.868819,0.93591034,0.9344907000000000,0.92833126,0.90393573,0.89149374,0.93563586,0.90854126,0.8955537,0.92578304,0.87937045,0.8684366,0.8689753,0.87628055,0.9108945000000000,0.8920127,0.9149744000000000,0.90835255,0.8310535,0.9335023000000000,0.91203797,0.9199718000000000,0.9116085000000000,0.9074515,0.9078418000000000,0.91922355,0.9523481,1.0000001,0.95191956,0.97043514,0.941264,0.90300834,0.87181723,0.89291584,0.9389094000000000,0.87909615,0.9104589,0.9309064,0.8927997,0.9297205,0.87562466,0.9291107,0.8896394,0.9056803,0.9001429,0.87454534,0.91951585,0.9051753,0.8814245,0.92536354,0.87164557,0.90759337,0.85359323,0.88075596,0.92573833,0.90493643
5_sim_6,0.9047542,0.9324444,0.8863425000000000,0.93466777,0.9358871,0.8682043000000000,0.93527025,0.9281148000000000,0.861326,0.7845596000000000,0.8387886,0.8119934,0.86128974,0.86068517,0.8654693000000000,0.8265725,0.89990866,0.8223876,0.87746257,0.8821711,0.84609413,0.8431859,0.8924340000000000,0.88617224,0.8943645,0.9063189,0.88143057,0.66057646,0.8525133,0.87907314,0.86482406,0.8590297000000000,0.8486984000000000,0.84991103,0.9076529000000000,0.9212172000000000,0.9237969000000000,0.94281995,0.9351672000000000,0.94366896,0.9561133000000000,0.92310727,0.944608,0.9568788,0.95730287,0.9411404000000000,0.96029055,0.920557,0.9255856,0.9090489000000000,0.8962805,0.91547847,0.92442656,0.91322213,0.9359695,0.8870020000000000,0.8215363000000000,0.9108207,0.9402989000000000,0.91140443,0.9122292,0.85049325,0.8602946,0.8922751,0.8755636,0.87360644,0.8775505000000000,0.8849903,0.8497481,0.8221662000000000,0.88316405,0.88146603,0.7362242000000000,0.9762609,0.95889354,0.9455855,0.9683944,0.9205997000000000,0.9253681,0.91156495,0.92848927,0.9125526000000000,0.92392945,0.9443300000000000,0.92596674,0.87482,0.90983534,0.9365111000000000,0.9506843,0.9374216000000000,0.93526185,0.93462956,0.9296887000000000,0.91953135,0.95699024,0.9310716,0.8748338,0.8685275,0.8923403,0.9038888,0.89345455,0.8968403,0.9094165000000000,0.8369480000000000,0.9004069000000000,0.9192314,0.9088618,0.88532776,0.89816165,0.9167092000000000,0.9252742,0.97417444,0.95191956,1.0000002000000000,0.97089016,0.9730269,0.9100019,0.8800512000000000,0.92916083,0.95076066,0.8968642,0.94032484,0.9336226000000000,0.87880135,0.89839244,0.9019184000000000,0.9506484000000000,0.92440784,0.9256785,0.92656386,0.9021096,0.94295776,0.9246232,0.8977599,0.93037367,0.87740314,0.8821711,0.8600973,0.89508873,0.9082602000000000,0.9127019000000000
5_sim_5,0.9040772000000000,0.9367781,0.86159813,0.9138919,0.9156104000000000,0.85777724,0.92103004,0.91231704,0.8447079,0.7809286,0.8228387000000000,0.78963447,0.8443117,0.8203229,0.84311306,0.8128674,0.88161886,0.8241365000000000,0.8903326000000000,0.8656022000000000,0.8353133,0.853992,0.8721816000000000,0.8875083,0.9001304,0.9040197,0.8956194,0.7052117000000000,0.8850081,0.8868311,0.8707836000000000,0.8738586000000000,0.84706116,0.8628576000000000,0.9075204,0.90457356,0.91539824,0.94101644,0.9230168,0.9311191000000000,0.9285676000000000,0.90047807,0.92465234,0.93461716,0.9522405,0.9328904,0.9329649,0.9066661,0.90981346,0.9124432000000000,0.88718116,0.9170808000000000,0.93163073,0.9166614,0.93005913,0.87679464,0.8071894000000000,0.89719975,0.94248676,0.9108114000000000,0.9101087,0.8544728000000000,0.86847556,0.8864049,0.88064146,0.8797457000000000,0.8855001,0.8818506000000000,0.84983003,0.8396205,0.90577555,0.890814,0.7639876,0.97770095,0.9515008,0.9278862000000000,0.9642558000000000,0.9276111000000000,0.9211384,0.901351,0.9152293000000000,0.90199864,0.9138129,0.9405613000000000,0.91744196,0.8686521,0.91412055,0.9332216,0.9373765,0.9204509,0.91473544,0.9414448000000000,0.9255439000000000,0.9139137000000000,0.9432962000000000,0.91057086,0.873986,0.88243073,0.88475466,0.90208054,0.88386154,0.8936209,0.8976414,0.8186306,0.9042865,0.9123466,0.9079238000000000,0.8860444,0.8963549000000000,0.9066992,0.92939985,0.9639427000000000,0.97043514,0.97089016,0.9999999000000000,0.95841604,0.8973166000000000,0.8610515,0.9057728,0.93911296,0.8856851,0.91865665,0.9406549000000000,0.87760884,0.9087187,0.8907628000000000,0.92543864,0.91562104,0.91702664,0.9151424000000000,0.8834759,0.9343009,0.9107425000000000,0.8893939000000000,0.9332719,0.87238073,0.8816537,0.85172886,0.8742243000000000,0.909459,0.9012457
5_sim_4,0.89745784,0.91777444,0.8590907000000000,0.9060976000000000,0.9173038,0.8601366,0.9217553000000000,0.91093683,0.8673129,0.7572941,0.8234406000000000,0.7902198,0.8478187,0.834002,0.8640302,0.8158926,0.8745554,0.78197074,0.84626985,0.8759116,0.82762444,0.8125632000000000,0.88657343,0.8890717000000000,0.86610425,0.8950261,0.8605863000000000,0.6384311000000000,0.8426206,0.8775377000000000,0.868152,0.85301614,0.85305583,0.8502571,0.9048768,0.9051482,0.8894944000000000,0.9328724,0.93767107,0.9293963,0.95196384,0.9281992,0.938441,0.9485346,0.937477,0.92757475,0.93670094,0.88887244,0.8944787000000000,0.88036853,0.86510456,0.89748263,0.9059074,0.907452,0.9231529,0.8788064,0.8039076,0.90856504,0.93037623,0.89430666,0.89761543,0.8170977,0.85226154,0.89918756,0.8815051000000000,0.8813362000000000,0.8674412,0.893409,0.85162735,0.79562545,0.8840050000000000,0.8894063,0.72137654,0.96397924,0.95427185,0.941365,0.97853065,0.8782429,0.88925827,0.8798554,0.88825595,0.8671754,0.8889996000000000,0.9045697,0.8846821,0.8269758000000000,0.9005165,0.9362312,0.932026,0.9220210000000000,0.9099307000000000,0.8979609000000000,0.91736984,0.8861530000000000,0.9420537,0.8955492,0.8880501000000000,0.86311626,0.88451034,0.89725924,0.89127976,0.8976726,0.9032693000000000,0.8446735000000000,0.89374757,0.90990746,0.89143866,0.8789056000000000,0.8817538,0.9047156,0.9118128000000000,0.96979344,0.941264,0.9730269,0.95841604,0.9999998,0.8954694,0.87288845,0.9186485000000000,0.93288803,0.87786996,0.9333874,0.9268522000000000,0.8712846,0.8685777,0.8837975,0.9342897000000000,0.90190643,0.89899623,0.89999384,0.8864139000000000,0.91079724,0.9089116,0.88070714,0.89876014,0.83213675,0.8953427000000000,0.88104105,0.8870159,0.89944446,0.9153529
7_sim_7,0.94454336,0.9127851,0.9025539,0.9026547000000000,0.92932427,0.9314838,0.9325377,0.8997483000000000,0.90441775,0.82376575,0.8915138000000000,0.8665446,0.89722633,0.8532346,0.85217977,0.86417764,0.86198807,0.7955129,0.85154843,0.89388895,0.89169866,0.8765534000000000,0.91581285,0.90774906,0.9353377,0.9366541000000000,0.9259654,0.717579,0.9065980000000000,0.92996144,0.92217636,0.91341937,0.92527866,0.9130863000000000,0.934917,0.94559157,0.91303635,0.9252519,0.93469393,0.9233308000000000,0.9265846,0.9225756000000000,0.9176636,0.909925,0.93293154,0.91353655,0.9287144,0.91231734,0.94231796,0.8916304,0.87226063,0.87110394,0.86298835,0.8921336,0.8952569000000000,0.8789275,0.81540585,0.90494037,0.8946638000000000,0.88849604,0.89777535,0.8028457,0.9215816000000000,0.9252329,0.94009465,0.9285127000000000,0.93192244,0.9293691000000000,0.92553985,0.8925252,0.9328764,0.9409875,0.8363158000000000,0.9043462,0.9144248000000000,0.90582937,0.9018266000000000,0.8488020000000000,0.86805123,0.8925039,0.8252185,0.8379255000000000,0.81570065,0.87993133,0.84166884,0.8119261,0.92406607,0.93803024,0.9344609,0.9386219000000000,0.9012641,0.90144646,0.92771095,0.8969432000000000,0.92836106,0.87338793,0.91343117,0.8726080000000000,0.93016183,0.9191853000000000,0.8942437,0.8990091,0.9316125,0.8795222000000000,0.9046037,0.90876657,0.88451767,0.8825438,0.89364916,0.90567803,0.9082458000000000,0.9220494,0.90300834,0.9100019,0.8973166000000000,0.8954694,0.9999999000000000,0.9553553,0.96091527,0.95352304,0.9394326,0.9549349,0.9378494,0.901582,0.90369534,0.9289601000000000,0.93939555,0.9240699,0.9429666000000000,0.92243457,0.9310102000000000,0.93253475,0.9290655000000000,0.9199543,0.9066436,0.8612305,0.9037234000000000,0.89255476,0.9279300000000000,0.93878305,0.96075225
7_sim_6,0.91029495,0.86961615,0.8654909,0.8652045,0.89000964,0.89246595,0.89895576,0.86515987,0.91257715,0.79852617,0.8706043,0.8632528,0.87858164,0.834465,0.82731086,0.8594011,0.8329152,0.7559447000000000,0.83664376,0.85865575,0.8776685,0.8407585,0.8952831,0.88604176,0.90044177,0.9137200000000000,0.89190686,0.6720022,0.8661527,0.8947246000000000,0.9109393,0.9110778,0.9139085000000000,0.9190925,0.93648267,0.9317924000000000,0.88512385,0.90451264,0.92417324,0.9030173,0.919219,0.9143241,0.8984592000000000,0.89968354,0.8942795,0.87696624,0.8965554,0.88755894,0.9166001,0.8774823,0.87081826,0.8334731,0.8179823,0.8722857000000000,0.8625231,0.83429104,0.7890798000000000,0.8691517,0.8552392,0.85526764,0.8501451000000000,0.73464185,0.9033847000000000,0.90343,0.90752006,0.90405786,0.88438344,0.90345526,0.9120497,0.8596797000000000,0.90761083,0.9292264000000000,0.81035733,0.8810480000000000,0.89403623,0.87692946,0.8750714000000000,0.80414736,0.84380007,0.8698021,0.7955214,0.8031467,0.7785776,0.8377086000000000,0.80031675,0.76004064,0.9154122000000000,0.9108311,0.91278106,0.92445934,0.8830657,0.88075656,0.9100191000000000,0.8832605,0.90411544,0.8549372,0.89126027,0.82710963,0.8888618,0.88346213,0.8937519,0.8749726000000000,0.9152302,0.88890886,0.8898034000000000,0.88997984,0.8524655000000000,0.8516291000000000,0.8814362000000000,0.8921481,0.89371705,0.8911704000000000,0.87181723,0.8800512000000000,0.8610515,0.87288845,0.9553553,1.0,0.9570292000000000,0.9284998,0.9544256,0.9501070000000000,0.93035245,0.8961458000000000,0.8929819,0.92490697,0.9293302,0.89786685,0.9215803,0.918115,0.94665885,0.9151157,0.9298332,0.9233068000000000,0.89468634,0.8419438,0.9113585,0.89146507,0.91532826,0.919351,0.9336236000000000
